Čas (Index),Buy_Price,Sell_Price,Sloupec_3,Sloupec_4,Sloupec_5,Sloupec_6
177427687.2721,1274.900000000003,1206.6999999999991,3360790,1453715,6221027,30304167
177427689.2721,1274.8000000000031,1206.6999999999991,3361430,1450459,6221027,30307423
177427691.2721,1274.8000000000031,1206.6999999999991,3361430,1450177,6221027,30307705
177427693.2721,1274.7000000000032,1206.6999999999991,3361286,1450058,6221475,30307824
177427695.2721,1267.9000000000033,1206.6999999999991,3361402,1449497,6221475,30308385
177427697.2721,1282.5000000000032,1206.799999999999,3359613,1449369,6223203,30308513
177427699.2721,1282.5000000000032,1206.6999999999991,3359613,1449620,6223203,30308518
177427701.2721,1282.5000000000032,1206.6999999999991,3359613,1449032,6223203,30309106
177427703.2721,1282.5000000000032,1206.6999999999991,3359613,1448924,6223203,30309214
177427705.2721,1282.4000000000033,1206.6999999999991,3359613,1447541,6223203,30310597
177427707.2721,1282.4000000000033,1206.6999999999991,3360253,1447541,6223203,30310597
177427709.2721,1274.8000000000034,1206.6999999999991,3360298,1446860,6223203,30311278
177427711.2721,1274.8000000000034,1206.6999999999991,3360298,1446567,6223203,30311571
177427713.2721,1274.8000000000034,1206.6999999999991,3360298,1444077,6223203,30314061
177427715.2721,1274.8000000000034,1206.6999999999991,3360298,1443142,6223203,30314996
177427717.2721,1274.8000000000034,1206.6999999999991,3360298,1442732,6223203,30315406
177427719.2721,1274.8000000000034,1206.6999999999991,3360298,1441916,6223203,30316222
177427721.2721,1282.4000000000033,1206.6999999999991,3360298,1441554,6223203,30316584
177427723.2721,1274.7000000000032,1206.6999999999991,3359938,1440736,6223715,30317402
177427725.2721,1274.7000000000032,1206.6999999999991,3359938,1440467,6223715,30317671
177427727.2721,1274.6000000000033,1206.799999999999,3360559,1511572,6223715,30318246
177427729.2721,1274.6000000000033,1206.799999999999,3360386,1509752,6223715,30320066
177427731.2721,1274.6000000000033,1206.799999999999,3360386,1507140,6223715,30322678
177427733.2721,1274.6000000000033,1206.799999999999,3360386,1507091,6223715,30322727
177427735.2721,1274.5000000000034,1206.799999999999,3360923,1506839,6223715,30322979
177427737.2721,1274.5000000000034,1206.899999999999,3360923,1505408,6223715,30324410
177427739.2721,1274.5000000000034,1206.799999999999,3360854,1502491,6223779,30327487
177427741.2721,1274.6000000000033,1206.799999999999,3359958,1501188,6224675,30328790
177427743.2721,1274.9000000000033,1206.799999999999,3359381,1501016,6225252,30328962
177427745.2721,1274.9000000000033,1206.799999999999,3359643,1501016,6225316,30328962
177427747.2721,1268.1000000000033,1206.799999999999,3359643,1500916,6225316,30329062
177427749.2721,1274.9000000000033,1206.799999999999,3359683,1500794,6225316,30329184
177427751.2721,1274.8000000000034,1206.799999999999,3359779,1500743,6225380,30329235
177427753.2721,1274.8000000000034,1206.799999999999,3359779,1500743,6225380,30329235
177427755.2721,1274.8000000000034,1206.799999999999,3359779,1499569,6225380,30330409
177427757.2721,1274.8000000000034,1206.799999999999,3359779,1499357,6225380,30330621
177427759.2721,1274.8000000000034,1206.799999999999,3359779,1498270,6225380,30331708
177427761.2721,1267.9000000000033,1206.799999999999,3361206,1497344,6196361,30262001
177427763.2721,1267.9000000000033,1206.799999999999,3361210,1497344,6196361,30262001
177427765.2721,1267.9000000000033,1206.899999999999,3361210,1567860,6196361,30262485
177427767.2721,1267.9000000000033,1206.899999999999,3361210,1612350,6196361,30262995
177427769.2721,1267.9000000000033,1206.899999999999,3361210,1612187,6196361,30263158
177427771.2721,1267.8000000000034,1206.899999999999,3361210,1612140,6196361,30263205
177427773.2721,1267.8000000000034,1206.899999999999,3361324,1612068,6196361,30263277
177427775.2721,1267.7000000000035,1206.899999999999,3362672,1611744,6196361,30263601
177427777.2721,1267.7000000000035,1206.899999999999,3362672,1610330,6196361,30265015
177427779.2721,1267.7000000000035,1206.899999999999,3362672,1596781,6196361,30278564
177427781.2721,1267.7000000000035,1206.899999999999,3362672,1596166,6196361,30279179
177427783.2721,1267.7000000000035,1206.899999999999,3362672,1595317,6196361,30280028
177427785.2721,1267.7000000000035,1206.899999999999,3362672,1595317,6196361,30280028
177427787.2721,1267.8000000000034,1206.9999999999989,3362672,1593623,6196361,30281722
177427789.2721,1282.5000000000034,1206.899999999999,3359976,1593587,6196361,30281886
177427791.2721,1282.5000000000034,1206.899999999999,3358056,1587703,6198281,30287770
177427793.2721,1282.5000000000034,1206.899999999999,3358056,1587680,6198281,30287793
177427795.2721,1282.5000000000034,1206.899999999999,3358056,1587680,6198281,30287793
177427797.2721,1282.4000000000035,1206.899999999999,3358056,1587481,6198281,30287992
177427799.2721,1282.4000000000035,1206.9999999999989,3358120,1587410,6198281,30288063
177427801.2721,1282.4000000000035,1206.9999999999989,3358120,1590804,6198281,30289463
177427805.2721,1282.3000000000036,1206.9999999999989,3358120,1589228,6198281,30291039
177427807.2721,1282.3000000000036,1206.9999999999989,3358445,1588933,6198281,30291334
177427809.2721,1282.3000000000036,1206.9999999999989,3358445,1498220,6198281,30291497
177427811.2721,1274.8000000000036,1206.9999999999989,3358573,1497836,6198281,30291881
177427813.2721,1274.8000000000036,1206.9999999999989,3358569,1497773,6198285,30291944
177427815.2721,1274.8000000000036,1206.9999999999989,3358569,1497517,6198285,30292200
177427817.2721,1274.8000000000036,1206.7999999999988,3358569,1496478,6198285,30293239
177427819.2721,1274.8000000000036,1206.7999999999988,3358569,1496253,6198285,30293464
177427821.2721,1274.8000000000036,1206.7999999999988,3358569,1495139,6198285,30294578
177427823.2721,1274.8000000000036,1206.7999999999988,3358569,1494707,6198285,30295010
177427825.2721,1274.8000000000036,1206.7999999999988,3358569,1494469,6198285,30295248
177427827.2721,1274.8000000000036,1206.8999999999987,3358569,1562690,6198285,30298027
177427829.2721,1274.8000000000036,1206.8999999999987,3358569,1628032,6198285,30303685
177427831.2721,1274.8000000000036,1206.9999999999986,3358569,1627968,6198285,30303749
177427833.2721,1274.8000000000036,1206.8999999999987,3358569,1627855,6198285,30304886
177427835.2721,1274.6000000000035,1206.8999999999987,3358620,1626681,6198285,30306060
177427837.2721,1274.6000000000035,1206.8999999999987,3358680,1626680,6198289,30306061
177427839.2721,1274.6000000000035,1206.9999999999986,3358680,1626599,6198289,30306142
177427841.2721,1267.8000000000036,1206.9999999999986,3358895,1626719,6198289,30306182
177427843.2721,1267.7000000000037,1206.8999999999987,3358955,1626551,6198289,30306350
177427845.2721,1267.7000000000037,1206.8999999999987,3358955,1625607,6198289,30307294
177427847.2721,1267.6000000000038,1206.8999999999987,3358955,1625361,6198289,30307540
177427849.2721,1267.6000000000038,1206.8999999999987,3359017,1624012,6198289,30308889
177427851.2721,1267.4000000000037,1206.8999999999987,3359791,1623324,6198289,30309577
177427853.2721,1267.4000000000037,1206.9999999999986,3359825,1624228,6198289,30309697
177427855.2721,1261.4000000000037,1206.9999999999986,3359825,1623871,6198289,30310054
177427857.2721,1261.4000000000037,1206.9999999999986,3360239,1623840,6198289,30310085
177427859.2721,1261.2000000000037,1206.8999999999987,3360281,1622958,6198289,30310967
177427861.2721,1261.2000000000037,1206.8999999999987,3360389,1622610,6198289,30311315
177427863.2721,1261.1000000000038,1206.8999999999987,3360389,1621432,6198289,30312493
177427865.2721,1261.2000000000037,1206.8999999999987,3360440,1618186,6198289,30315739
177427867.2721,1261.2000000000037,1206.9999999999986,3359976,1618280,6198418,30315805
177427869.2721,1261.1000000000038,1206.8999999999987,3360056,1618191,6198418,30315894
177427871.2721,1260.9000000000037,1206.8999999999987,3360280,1618005,6198418,30316080
177427873.2721,1260.9000000000037,1206.8999999999987,3360280,1616949,6198418,30317136
177427875.2721,1260.8000000000038,1206.8999999999987,3360279,1616413,6198419,30317672
177427877.2721,1255.3000000000038,1206.8999999999987,3360787,1616066,6198419,30318019
177427879.2721,1255.3000000000038,1206.8999999999987,3360787,1614343,6198419,30319742
177427881.2721,1255.200000000004,1206.8999999999987,3360787,1614267,6198419,30319818
177427883.2721,1255.200000000004,1206.8999999999987,3360885,1614255,6198419,30319830
177427885.2721,1255.200000000004,1206.9999999999986,3360885,1620822,6198419,30321263
177427887.2721,1255.100000000004,1206.9999999999986,3360885,1619282,6198419,30322803
177427889.2721,1255.000000000004,1206.9999999999986,3363189,1618258,6198419,30323827
177427891.2721,1245.9000000000042,1206.9999999999986,3364341,1619057,6198419,30323924
177427893.2721,1242.000000000004,1206.9999999999986,3366645,1617641,6198419,30325340
177427895.2721,1238.500000000004,1206.9999999999986,3366961,1616941,6198419,30326040
177427897.2721,1238.500000000004,1206.9999999999986,3366961,1616780,6198419,30326201
177427899.2721,1238.500000000004,1206.9999999999986,3366961,1616735,6198419,30326246
177427901.2721,1241.9000000000042,1206.9999999999986,3366961,1616097,6198419,30326884
177427903.2721,1241.8000000000043,1206.9999999999986,3366961,1614700,6198419,30328281
177427905.2721,1241.8000000000043,1206.8999999999987,3367039,1610773,6198419,30332208
177427907.2721,1241.8000000000043,1206.8999999999987,3367039,1608848,6198419,30334133
177427909.2721,1241.8000000000043,1206.8999999999987,3360995,1608257,6198419,30334732
177427911.2721,1241.8000000000043,1206.8999999999987,3360962,1608253,6198420,30334736
177427913.2721,1241.8000000000043,1206.9999999999986,3360962,1678437,6198420,30336232
177427915.2721,1241.8000000000043,1206.9999999999986,3360962,1678228,6198420,30336441
177427917.2721,1241.8000000000043,1207.0999999999985,3360962,1683608,6198420,30339061
177427919.2721,1241.8000000000043,1207.0999999999985,3360962,1683475,6198420,30339194
177427921.2721,1241.8000000000043,1207.0999999999985,3360962,1683399,6198420,30339270
177427923.2721,1241.8000000000043,1207.0999999999985,3360962,1683150,6198420,30339519
177427925.2721,1238.3000000000043,1207.0999999999985,3361376,1682683,6198420,30339986
177427927.2721,1238.3000000000043,1207.0999999999985,3361376,1682664,6198420,30340005
177427929.2721,1238.3000000000043,1207.0999999999985,3360548,1682639,6198420,30340030
177427931.2721,1238.2000000000044,1207.0999999999985,3360542,1679585,6198426,30343084
177427933.2721,1238.2000000000044,1207.0999999999985,3360670,1679465,6198426,30343204
177427935.2721,1241.8000000000043,1207.0999999999985,3360670,1679173,6198426,30343496
177427937.2721,1260.9000000000042,1207.0999999999985,3359838,1678772,6199258,30343897
177427939.2721,1260.9000000000042,1207.0999999999985,3359838,1678772,6199258,30343897
177427941.2721,1260.9000000000042,1206.9999999999986,3359838,1675818,6196675,30290368
177427943.2721,1267.500000000004,1209.7999999999986,3359774,1674903,6196739,30292883
177427945.2721,1267.500000000004,1209.7999999999986,3359006,1681069,6197507,30294717
177427947.2721,1267.500000000004,1209.8999999999985,3359006,1751365,6197507,30296101
177427949.2721,1267.500000000004,1209.8999999999985,3359006,1750904,6197507,30296562
177427951.2721,1282.500000000004,1209.8999999999985,3357086,1750382,6199555,30297084
177427953.2721,1282.500000000004,1209.8999999999985,3357086,1749263,6199555,30298203
177427955.2721,1282.500000000004,1209.8999999999985,3355038,1748138,6201603,30299328
177427957.2721,1282.500000000004,1209.8999999999985,3355038,1745821,6201603,30301645
177427959.2721,1282.500000000004,1209.8999999999985,3355038,1745746,6201603,30301720
177427961.2721,1282.500000000004,1209.8999999999985,3355038,1745642,6201603,30301824
177427963.2721,1282.500000000004,1209.8999999999985,3355023,1744950,6201618,30302656
177427965.2721,1282.500000000004,1209.8999999999985,3355023,1744829,6201618,30302777
177427967.2721,1282.4000000000042,1209.8999999999985,3355101,1744765,6201746,30302841
177427969.2721,1282.4000000000042,1209.8999999999985,3355101,1744764,6201746,30302842
177427971.2721,1282.3000000000043,1209.8999999999985,3355248,1744407,6201746,30303199
177427973.2721,1275.1000000000042,1209.8999999999985,3355464,1744393,6201746,30303213
177427975.2721,1275.1000000000042,1209.8999999999985,3355522,1741898,6201938,30305708
177427977.2721,1275.1000000000042,1209.8999999999985,3355522,1741745,6201938,30305861
177427979.2721,1275.1000000000042,1209.8999999999985,3355522,1741118,6201938,30306488
177427981.2721,1275.1000000000042,1209.8999999999985,3355522,1740705,6201938,30306901
177427983.2721,1275.1000000000042,1209.8999999999985,3355522,1738869,6201938,30308737
177427985.2721,1275.1000000000042,1209.8999999999985,3355522,1736631,6201938,30310975
177427987.2721,1275.1000000000042,1209.8999999999985,3355522,1736533,6201938,30311073
177427989.2721,1275.1000000000042,1209.8999999999985,3355521,1735229,6201939,30312377
177427991.2721,1282.4000000000042,1209.8999999999985,3355521,1734717,6201939,30312889
177427993.2721,1282.4000000000042,1209.8999999999985,3355265,1730835,6202195,30316771
177427995.2721,1282.4000000000042,1209.8999999999985,3355265,1730116,6202195,30317490
177427997.2721,1282.4000000000042,1209.8999999999985,3355265,1729759,6202195,30317847
177427999.2721,1275.1000000000042,1209.8999999999985,3355346,1727340,6202195,30320266
177428001.2721,1275.2000000000041,1209.8999999999985,3353169,1727036,6204372,30320570
177428003.2721,1282.4000000000042,1209.8999999999985,3352770,1726931,6204931,30320675
177428005.2721,1282.8000000000043,1209.8999999999985,3352706,1726913,6204995,30320693
177428007.2721,1282.7000000000044,1209.8999999999985,3350658,1726472,6207299,30321134
177428009.2721,1282.8000000000043,1209.9999999999984,3348386,1727816,6209571,30321390
177428011.2721,1275.5000000000043,1209.9999999999984,3344290,1727139,6213667,30322067
177428013.2721,1282.8000000000043,1209.9999999999984,3344300,1726767,6213667,30322439
177428015.2721,1282.7000000000044,1209.9999999999984,3344439,1726553,6213827,30322653
177428017.2721,1282.6000000000045,1209.8999999999985,3346026,1726388,6213827,30322818
177428019.2721,1282.6000000000045,1209.8999999999985,3346026,1726281,6213827,30322925
177428021.2721,1282.8000000000045,1209.9999999999984,3346026,1868280,6213827,30322926
177428023.2721,1282.8000000000045,1209.9999999999984,3341980,1867474,6217923,30323732
177428025.2721,1282.8000000000045,1209.9999999999984,3339932,1867307,6219971,30323899
177428027.2721,1282.8000000000045,1209.9999999999984,3339868,1866401,6220035,30324805
177428029.2721,1282.8000000000045,1209.9999999999984,3339868,1866250,6220035,30324956
177428031.2721,1282.8000000000045,1209.9999999999984,3339868,1866035,6220035,30325171
177428033.2721,1282.8000000000045,1209.9999999999984,3339868,1864194,6220035,30327012
177428035.2721,1282.7000000000046,1209.9999999999984,3339868,1864023,6220035,30327183
177428037.2721,1282.7000000000046,1209.9999999999984,3340003,1863923,6220040,30327283
177428039.2721,1282.7000000000046,1209.9999999999984,3339986,1863849,6220057,30327357
177428041.2721,1282.7000000000046,1210.0999999999983,3339986,1860762,6220057,30330444
177428043.2721,1282.7000000000046,1209.9999999999984,3339986,1859874,6220057,30331588
177428045.2721,1282.7000000000046,1209.9999999999984,3339985,1859872,6220058,30331590
177428047.2721,1282.7000000000046,1209.9999999999984,3339985,1859488,6220058,30331974
177428049.2721,1282.7000000000046,1209.9999999999984,3339985,1859136,6220058,30332326
177428051.2721,1282.7000000000046,1209.9999999999984,3339985,1859069,6220058,30332393
177428053.2721,1282.7000000000046,1209.9999999999984,3339985,1857083,6220058,30334379
177428055.2721,1282.7000000000046,1209.9999999999984,3339985,1856124,6220058,30335338
177428057.2721,1282.7000000000046,1209.9999999999984,3339985,1854919,6220058,30336543
177428059.2721,1282.6000000000047,1210.0999999999983,3340058,1921321,6220058,30336687
177428061.2721,1282.6000000000047,1210.0999999999983,3340057,1920851,6220059,30337157
177428063.2721,1282.6000000000047,1210.0999999999983,3340057,1920276,6220059,30337732
177428065.2721,1282.8000000000047,1210.0999999999983,3339417,1920025,6220699,30337983
177428067.2721,1282.8000000000047,1210.0999999999983,3339417,1919972,6220699,30338036
177428069.2721,1282.8000000000047,1210.0999999999983,3339417,1919645,6220699,30338363
177428071.2721,1282.8000000000047,1210.1999999999982,3335368,1919325,6225180,30338683
177428073.2721,1282.7000000000048,1210.1999999999982,3330888,1990951,6229660,30338737
177428075.2721,1282.8000000000047,1210.1999999999982,3324483,1990707,6236380,30338981
177428077.2721,1282.8000000000047,1210.1999999999982,3322678,1990160,6238620,30339528
